tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated,tblCodeGUID,tblCodeTypeGUID
146748,1096,"University of Rouen, Laboratory of Continental and Coastal Morphodynamics (MC2)",1398,EDMO,2015-02-06,2021-09-01,False,1a3adbd0-fff2-4afa-8944-f0f10d9c6434,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146749,1097,"University of Strasbourg I (Louis Pasteur), Earth Sciences School and Observatory (EOST)",1398,EDMO,2015-02-06,2021-09-01,False,df8c075b-779b-473c-bd72-8f0967101a7c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146750,1098,"Department of Biological and Environmental Sciences, Aquatic Sciences, University of Helsinki",1398,EDMO,2015-02-06,2020-09-28,False,6636c219-9029-4d6c-9278-f9139060e946,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146751,1099,"Technical University of Denmark, DTU Environment, Department of Environmental Engineering.",1398,EDMO,2015-02-06,2021-09-01,False,df5874a5-3a01-491e-920d-681c8e7c1220,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144705,11,University Marine Biological Station (Millport) (UMBSM),1398,EDMO,2015-02-06,2021-09-01,False,868eda03-e309-4c37-9e80-65fa0d7b9cc3,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144803,110,"ENEA Centro Ricerche, Frascati",1398,EDMO,2015-02-06,2020-12-05,False,0042646b-1bdf-433b-9a7e-34f79a507c7a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146752,1102,"Danish Institute for Fisheries Research, Dept. of Marine Fisheries",1398,EDMO,2015-02-06,2020-09-28,False,8229d685-ef2c-46b6-a7e2-9e25f6721220,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146753,1103,"Aarhus University, Department of Bioscience,Wildlife Ecology and Biodiversity",1398,EDMO,2015-02-06,2020-09-28,False,21e56990-b12a-4335-8ef7-8e8b4011dcc5,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146754,1104,Finnish Environment Institute (SYKE),1398,EDMO,2015-02-06,2022-08-26,False,3254f008-f7b4-4776-934a-890bae28f22c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146755,1105,English Nature,1398,EDMO,2015-02-06,2020-09-28,True,d8307942-0302-4acb-8184-2d15bc0eec16,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146756,1106,"Scottish Natural Heritage, Edinburgh (SNH)",1398,EDMO,2015-02-06,2021-02-05,True,80c4d0d3-5bfd-4787-93fa-0512e9a07382,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146757,1107,Countryside Council for Wales (CCW),1398,EDMO,2015-02-06,2020-09-28,True,e753c1d3-c0bc-4111-89c6-ecba673b588a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146758,1108,Northern Ireland Environment Agency (NIEA),1398,EDMO,2015-02-06,2020-09-28,False,fa08d4c0-bca5-41e1-8c78-da48e13c5e11,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146759,1109,"Queens University Belfast, Department of Agriculture and Environmental Science (QUB)",1398,EDMO,2015-02-06,2020-12-05,False,6ccc9cf4-99d8-4545-8234-d8e52a1e5f51,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144804,111,"Federal Maritime and Hydrographic Agency, Dept. Ocean Currents",1398,EDMO,2015-02-06,2020-09-28,False,d6748aee-e16a-4876-b1d0-a2ab938f2539,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146760,1110,Channel Coastal Observatory (CCO),1398,EDMO,2015-02-06,2023-02-24,False,178ccce7-771d-4c50-a4a6-69c04b5baec2,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146761,1111,Icelandic Maritime Administration (IMA),1398,EDMO,2015-02-06,2020-09-28,True,4542d6e7-c6fe-4338-8da2-251b6a483cb8,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146762,1112,Icelandic Coast Guard Hydrographic Department (ICGHD),1398,EDMO,2015-02-06,2020-09-28,False,aee72ae7-0346-4559-b4b5-51eea28da6b5,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146763,1113,UNIFOB AS,1398,EDMO,2015-02-06,2020-09-28,True,98398f2d-372e-49fe-a62f-49e74f0167f1,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146764,1114,Municipality of Landskrona,1398,EDMO,2015-02-06,2020-09-28,False,e97d513b-2c3c-443e-9868-204022e0732c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146765,1115,Institute of Ecology of Nature Research Centre,1398,EDMO,2015-02-06,2020-09-28,False,aeb82264-bfed-4b48-b105-34f03c2e4122,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146766,1116,"Lithuanian State Pisciculture and Fisheries Research Center, Fishery Research Laboratory",1398,EDMO,2015-02-06,2020-09-28,False,85dcbc3a-0ba8-47b9-b0e6-4a4530805e87,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146767,1117,Coastal Research and Planning Institute,1398,EDMO,2015-02-06,2021-09-01,False,774a8221-5fc8-4074-98f3-6adf84df9284,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146768,1118,Central Laboratory of Geodesy,1398,EDMO,2015-02-06,2020-09-28,False,4343f9f3-03ca-4a42-a369-241ede65d067,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146769,1119,"Hydrographic service, Naval forces, Hydrographic Department",1398,EDMO,2015-02-06,2020-12-05,False,e27f583c-d78f-42fa-86b9-b08ee542b8f2,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144805,112,"Federal Maritime and Hydrographic Agency, Dept. Operational Modelling",1398,EDMO,2015-02-06,2020-09-28,False,3dab4472-279c-4a43-aa65-5424e3d85e42,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
